ID,tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,conllu_parse
1.24521e+18,Gross negligence. Contain them and let them die. They didn't care why should we. TablighiJamaat CoronaJihaad,0,0,0,1,0,0,1,"# text = Gross negligence.
1	Gross	gross	ADJ	JJ	_	2	amod	_	_
2	negligence	negligence	NOUN	NN	_	0	ROOT	_	_
3	.	.	PUNCT	.	_	2	punct	_	_

# text = Contain them and let them die.
1	Contain	contain	VERB	VB	_	0	ROOT	_	_
2	them	they	PRON	PRP	_	1	dobj	_	_
3	and	and	CCONJ	CC	_	1	cc	_	_
4	let	let	VERB	VB	_	1	conj	_	_
5	them	they	PRON	PRP	_	6	nsubj	_	_
6	die	die	VERB	VB	_	4	ccomp	_	_
7	.	.	PUNCT	.	_	1	punct	_	_

# text = They didn't care why should we.
1	They	they	PRON	PRP	_	4	nsubj	_	_
2	did	do	AUX	VBD	_	4	aux	_	_
3	n't	not	PART	RB	_	4	neg	_	_
4	care	care	VERB	VB	_	0	ROOT	_	_
5	why	why	SCONJ	WRB	_	7	advmod	_	_
6	should	should	AUX	MD	_	5	aux	_	_
7	we	we	PRON	PRP	_	4	dobj	_	_
8	.	.	PUNCT	.	_	4	punct	_	_

# text = TablighiJamaat CoronaJihaad
1	TablighiJamaat	TablighiJamaat	PROPN	NNP	_	2	compound	_	_
2	CoronaJihaad	CoronaJihaad	PROPN	NNP	_	0	ROOT	_	_"
1.24521e+18,"Think about this - SO WE QUARANTINE OUR SELFS, BUT PRISONS RELEASE INMATES DUE TO CORONA?",0,0,0,0,1,0,1,"# text = Think about this - SO WE QUARANTINE OUR SELFS, BUT PRISONS RELEASE INMATES DUE TO CORONA?
1	Think	think	VERB	VB	_	0	ROOT	_	_
2	about	about	ADP	IN	_	1	prep	_	_
3	this	this	PRON	DT	_	2	pobj	_	_
4	-	-	PUNCT	:	_	5	punct	_	_
5	SO	so	ADV	RB	_	7	advmod	_	_
6	WE	we	PRON	PRP	_	7	nsubj	_	_
7	QUARANTINE	QUARANTINE	VERB	VBZ	_	1	conj	_	_
8	OUR	our	PRON	PRP$	_	9	poss	_	_
9	SELFS	selfs	NOUN	NN	_	7	dobj	_	_
10	,	,	PUNCT	,	_	7	punct	_	_
11	BUT	but	CCONJ	CC	_	7	cc	_	_
12	PRISONS	PRISONS	PROPN	NNP	_	13	compound	_	_
13	RELEASE	RELEASE	NOUN	NNS	_	14	compound	_	_
14	INMATES	inmate	NOUN	NNS	_	7	conj	_	_
15	DUE	due	ADP	IN	_	1	prep	_	_
16	TO	to	ADP	IN	_	15	prep	_	_
17	CORONA	CORONA	PROPN	NNP	_	16	pobj	_	_
18	?	?	PUNCT	.	_	1	punct	_	_"
1.24521e+18,Great job thus far covid19...whatever happens hereafter is out of anyone's control. ProudlySAn,1,1,0,0,0,0,0,"# text = Great job thus far covid19...whatever happens hereafter is out of anyone's control.
1	Great	great	ADJ	JJ	_	2	amod	_	_
2	job	job	NOUN	NN	_	5	nsubj	_	_
3	thus	thus	ADV	RB	_	5	advmod	_	_
4	far	far	ADV	RB	_	5	advmod	_	_
5	covid19	covid19	NOUN	NN	_	0	ROOT	_	_
6	...	...	PUNCT	:	_	5	punct	_	_
7	whatever	whatever	PRON	WDT	_	8	nsubj	_	_
8	happens	happen	VERB	VBZ	_	10	csubj	_	_
9	hereafter	hereafter	ADV	RB	_	8	advmod	_	_
10	is	be	AUX	VBZ	_	5	ccomp	_	_
11	out	out	ADP	IN	_	10	prep	_	_
12	of	of	ADP	IN	_	11	prep	_	_
13	anyone	anyone	PRON	NN	_	15	poss	_	_
14	's	's	PART	POS	_	13	case	_	_
15	control	control	NOUN	NN	_	12	pobj	_	_
16	.	.	PUNCT	.	_	5	punct	_	_

# text = ProudlySAn
1	ProudlySAn	ProudlySAn	PROPN	NNP	_	0	ROOT	_	_"
1.24521e+18,This is around the time for my yearly vacay. And... well.. coronavirus cancelled that.,0,0,0,0,0,1,1,"# text = This is around the time for my yearly vacay.
1	This	this	PRON	DT	_	2	nsubj	_	_
2	is	be	AUX	VBZ	_	0	ROOT	_	_
3	around	around	ADP	IN	_	2	prep	_	_
4	the	the	DET	DT	_	5	det	_	_
5	time	time	NOUN	NN	_	3	pobj	_	_
6	for	for	ADP	IN	_	5	prep	_	_
7	my	my	PRON	PRP$	_	9	poss	_	_
8	yearly	yearly	ADJ	JJ	_	9	amod	_	_
9	vacay	vacay	NOUN	NN	_	6	pobj	_	_
10	.	.	PUNCT	.	_	2	punct	_	_

# text = And... well.. coronavirus cancelled that.
1	And	and	CCONJ	CC	_	6	cc	_	_
2	...	...	PUNCT	:	_	6	punct	_	_
3	well	well	INTJ	UH	_	6	intj	_	_
4	..	..	PUNCT	NFP	_	5	punct	_	_
5	coronavirus	coronavirus	PROPN	NNP	_	6	nsubj	_	_
6	cancelled	cancel	VERB	VBD	_	0	ROOT	_	_
7	that	that	PRON	DT	_	6	dobj	_	_
8	.	.	PUNCT	.	_	6	punct	_	_"
1.24521e+18,They still havent concluded...if corona hasnt stopped us yet...,1,0,0,1,0,0,0,"# text = They still havent concluded...if corona hasnt stopped us yet...
1	They	they	PRON	PRP	_	5	nsubj	_	_
2	still	still	ADV	RB	_	5	advmod	_	_
3	have	have	AUX	VBP	_	5	aux	_	_
4	nt	not	PART	RB	_	5	neg	_	_
5	concluded	conclude	VERB	VBN	_	0	ROOT	_	_
6	...	...	PUNCT	:	_	5	punct	_	_
7	if	if	SCONJ	IN	_	11	mark	_	_
8	corona	corona	PROPN	NNP	_	11	nsubj	_	_
9	has	have	AUX	VBZ	_	11	aux	_	_
10	nt	not	PART	RB	_	11	neg	_	_
11	stopped	stop	VERB	VBN	_	5	advcl	_	_
12	us	we	PRON	PRP	_	11	dobj	_	_
13	yet	yet	ADV	RB	_	11	advmod	_	_
14	...	...	PUNCT	.	_	5	punct	_	_"
1.24521e+18,"On the brighter side, Nature is having a sigh of relief and breathing. COVID19 lockdown environment",1,0,0,0,0,0,0,"# text = On the brighter side, Nature is having a sigh of relief and breathing.
1	On	on	ADP	IN	_	8	prep	_	_
2	the	the	DET	DT	_	4	det	_	_
3	brighter	bright	ADJ	JJR	_	4	amod	_	_
4	side	side	NOUN	NN	_	1	pobj	_	_
5	,	,	PUNCT	,	_	8	punct	_	_
6	Nature	Nature	PROPN	NNP	_	8	nsubj	_	_
7	is	be	AUX	VBZ	_	8	aux	_	_
8	having	have	VERB	VBG	_	0	ROOT	_	_
9	a	a	DET	DT	_	10	det	_	_
10	sigh	sigh	NOUN	NN	_	8	dobj	_	_
11	of	of	ADP	IN	_	10	prep	_	_
12	relief	relief	NOUN	NN	_	11	pobj	_	_
13	and	and	CCONJ	CC	_	12	cc	_	_
14	breathing	breathing	NOUN	NN	_	12	conj	_	_
15	.	.	PUNCT	.	_	8	punct	_	_

# text = COVID19 lockdown environment
1	COVID19	COVID19	PUNCT	NFP	_	2	compound	_	_
2	lockdown	lockdown	PROPN	NNP	_	3	compound	_	_
3	environment	environment	NOUN	NN	_	0	ROOT	_	_"
1.24521e+18,Corona proves that human society is how much poor in medical science,0,0,0,1,0,1,0,"# text = Corona proves that human society is how much poor in medical science
1	Corona	Corona	PROPN	NNP	_	2	nsubj	_	_
2	proves	prove	VERB	VBZ	_	0	ROOT	_	_
3	that	that	SCONJ	IN	_	6	mark	_	_
4	human	human	ADJ	JJ	_	5	amod	_	_
5	society	society	NOUN	NN	_	6	nsubj	_	_
6	is	be	AUX	VBZ	_	2	ccomp	_	_
7	how	how	SCONJ	WRB	_	8	advmod	_	_
8	much	much	ADV	RB	_	9	advmod	_	_
9	poor	poor	ADJ	JJ	_	6	acomp	_	_
10	in	in	ADP	IN	_	9	prep	_	_
11	medical	medical	ADJ	JJ	_	12	amod	_	_
12	science	science	NOUN	NN	_	10	pobj	_	_"
1.24521e+18,We know nga April fools but please don't make a fools nga positive kas covid19 wakab,0,0,0,0,0,0,1,"# text = We know nga April fools but please don't make a fools nga positive kas covid19 wakab
1	We	we	PRON	PRP	_	2	nsubj	_	_
2	know	know	VERB	VBP	_	0	ROOT	_	_
3	nga	nga	ADP	IN	_	5	amod	_	_
4	April	April	PROPN	NNP	_	5	compound	_	_
5	fools	fool	NOUN	NNS	_	2	dobj	_	_
6	but	but	CCONJ	CC	_	2	cc	_	_
7	please	please	INTJ	UH	_	10	intj	_	_
8	do	do	AUX	VBP	_	10	aux	_	_
9	n't	not	PART	RB	_	10	neg	_	_
10	make	make	VERB	VB	_	2	conj	_	_
11	a	a	DET	DT	_	12	det	_	_
12	fools	fool	NOUN	NNS	_	10	dobj	_	_
13	nga	nga	ADV	RB	_	10	prep	_	_
14	positive	positive	ADJ	JJ	_	16	amod	_	_
15	kas	kas	PROPN	NNP	_	16	compound	_	_
16	covid19	covid19	NOUN	NN	_	13	pobj	_	_
17	wakab	wakab	PROPN	NNP	_	10	npadvmod	_	_"
1.24521e+18,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",0,0,0,0,1,0,1,"# text = Judiciary is biased, impressed by anti Hindu, anti National media.
1	Judiciary	Judiciary	PROPN	NNP	_	3	nsubjpass	_	_
2	is	be	AUX	VBZ	_	3	auxpass	_	_
3	biased	bias	VERB	VBN	_	0	ROOT	_	_
4	,	,	PUNCT	,	_	3	punct	_	_
5	impressed	impress	VERB	VBN	_	3	advcl	_	_
6	by	by	ADP	IN	_	5	agent	_	_
7	anti	anti	ADJ	AFX	_	8	compound	_	_
8	Hindu	Hindu	PROPN	NNP	_	6	pobj	_	_
9	,	,	PUNCT	,	_	8	punct	_	_
10	anti	anti	ADJ	AFX	_	12	amod	_	_
11	National	national	ADJ	JJ	_	12	amod	_	_
12	media	medium	NOUN	NNS	_	8	appos	_	_
13	.	.	PUNCT	.	_	3	punct	_	_

# text = Also Jail is not safe for prevention of corona.
1	Also	also	ADV	RB	_	3	advmod	_	_
2	Jail	Jail	PROPN	NNP	_	3	nsubj	_	_
3	is	be	AUX	VBZ	_	0	ROOT	_	_
4	not	not	PART	RB	_	3	neg	_	_
5	safe	safe	ADJ	JJ	_	3	acomp	_	_
6	for	for	ADP	IN	_	5	prep	_	_
7	prevention	prevention	NOUN	NN	_	6	pobj	_	_
8	of	of	ADP	IN	_	7	prep	_	_
9	corona	corona	PROPN	NNP	_	8	pobj	_	_
10	.	.	PUNCT	.	_	3	punct	_	_

# text = CoronaRiskForPrisoners
1	CoronaRiskForPrisoners	coronariskforprisoner	NOUN	NNS	_	0	ROOT	_	_"
1.24521e+18,I know this coronavirus shit sucks rn but honestly being stuck inside for a whole month of 4/20 doesnt sound awful,1,0,0,0,1,1,0,"# text = I know this coronavirus shit sucks rn but honestly being stuck inside for a whole month of 4/20 doesnt sound awful
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	know	know	VERB	VBP	_	0	ROOT	_	_
3	this	this	DET	DT	_	5	det	_	_
4	coronavirus	coronavirus	NOUN	NN	_	5	compound	_	_
5	shit	shit	NOUN	NN	_	6	nsubj	_	_
6	sucks	suck	VERB	VBZ	_	21	nsubj	_	_
7	rn	rn	ADV	RB	_	6	advmod	_	_
8	but	but	CCONJ	CC	_	6	cc	_	_
9	honestly	honestly	ADV	RB	_	11	advmod	_	_
10	being	be	AUX	VBG	_	11	auxpass	_	_
11	stuck	stick	VERB	VBN	_	6	conj	_	_
12	inside	inside	ADV	RB	_	11	advmod	_	_
13	for	for	ADP	IN	_	11	prep	_	_
14	a	a	DET	DT	_	16	det	_	_
15	whole	whole	ADJ	JJ	_	16	amod	_	_
16	month	month	NOUN	NN	_	13	pobj	_	_
17	of	of	ADP	IN	_	16	prep	_	_
18	4/20	4/20	NUM	CD	_	17	pobj	_	_
19	does	do	AUX	VBZ	_	21	aux	_	_
20	nt	not	PART	RB	_	21	neg	_	_
21	sound	sound	VERB	VB	_	2	ccomp	_	_
22	awful	awful	ADJ	JJ	_	21	acomp	_	_"
1.24521e+18,Just a reminder as we head into April Fool's Day...Saying I have coronavirus is NOT a funny April Fool's Day joke. Wash your hands.,1,0,0,0,0,0,1,"# text = Just a reminder as we head into April Fool's Day...Saying I have coronavirus is NOT a funny April Fool's Day joke.
1	Just	just	ADV	RB	_	3	advmod	_	_
2	a	a	DET	DT	_	3	det	_	_
3	reminder	reminder	NOUN	NN	_	0	ROOT	_	_
4	as	as	SCONJ	IN	_	6	mark	_	_
5	we	we	PRON	PRP	_	6	nsubj	_	_
6	head	head	VERB	VBP	_	3	advcl	_	_
7	into	into	ADP	IN	_	6	prep	_	_
8	April	April	PROPN	NNP	_	9	compound	_	_
9	Fool	Fool	PROPN	NNP	_	11	poss	_	_
10	's	's	PART	POS	_	9	case	_	_
11	Day	day	NOUN	NN	_	7	pobj	_	_
12	...	...	PUNCT	:	_	3	punct	_	_
13	Saying	say	VERB	VBG	_	17	csubj	_	_
14	I	I	PRON	PRP	_	15	nsubj	_	_
15	have	have	VERB	VBP	_	13	ccomp	_	_
16	coronavirus	coronavirus	NOUN	NN	_	15	dobj	_	_
17	is	be	AUX	VBZ	_	3	acl	_	_
18	NOT	not	PART	RB	_	17	neg	_	_
19	a	a	DET	DT	_	25	det	_	_
20	funny	funny	ADJ	JJ	_	25	amod	_	_
21	April	April	PROPN	NNP	_	22	compound	_	_
22	Fool	Fool	PROPN	NNP	_	25	poss	_	_
23	's	's	PART	POS	_	22	case	_	_
24	Day	Day	PROPN	NNP	_	25	compound	_	_
25	joke	joke	NOUN	NN	_	17	attr	_	_
26	.	.	PUNCT	.	_	17	punct	_	_

# text = Wash your hands.
1	Wash	wash	VERB	VB	_	0	ROOT	_	_
2	your	your	PRON	PRP$	_	3	poss	_	_
3	hands	hand	NOUN	NNS	_	1	dobj	_	_
4	.	.	PUNCT	.	_	1	punct	_	_"
1.24521e+18,That's kind of a high price to pay for some dumbass to do a rally claiming worries about COVID19 were a hoax...,1,0,0,0,0,0,1,"# text = That's kind of a high price to pay for some dumbass to do a rally claiming worries about COVID19 were a hoax...
1	That	that	PRON	DT	_	2	nsubj	_	_
2	's	be	AUX	VBZ	_	0	ROOT	_	_
3	kind	kind	ADV	RB	_	4	advmod	_	_
4	of	of	ADP	IN	_	7	advmod	_	_
5	a	a	DET	DT	_	7	det	_	_
6	high	high	ADJ	JJ	_	7	amod	_	_
7	price	price	NOUN	NN	_	2	attr	_	_
8	to	to	PART	TO	_	9	aux	_	_
9	pay	pay	VERB	VB	_	7	relcl	_	_
10	for	for	ADP	IN	_	9	prep	_	_
11	some	some	DET	DT	_	12	det	_	_
12	dumbass	dumbass	NOUN	NN	_	10	pobj	_	_
13	to	to	PART	TO	_	14	aux	_	_
14	do	do	VERB	VB	_	2	xcomp	_	_
15	a	a	DET	DT	_	16	det	_	_
16	rally	rally	NOUN	NN	_	14	dobj	_	_
17	claiming	claim	VERB	VBG	_	16	acl	_	_
18	worries	worry	NOUN	NNS	_	21	nsubj	_	_
19	about	about	ADP	IN	_	18	prep	_	_
20	COVID19	covid19	NOUN	NN	_	19	pobj	_	_
21	were	be	AUX	VBD	_	2	conj	_	_
22	a	a	DET	DT	_	23	det	_	_
23	hoax	hoax	NOUN	NN	_	21	attr	_	_
24	...	...	PUNCT	:	_	2	punct	_	_"
1.24521e+18,Corona please just let me get my all my shit done thats it! I dont be outside anyway,0,0,0,0,0,1,1,"# text = Corona please just let me get my all my shit done thats it!
1	Corona	Corona	PROPN	NNP	_	4	nsubj	_	_
2	please	please	INTJ	UH	_	4	intj	_	_
3	just	just	ADV	RB	_	4	advmod	_	_
4	let	let	VERB	VB	_	0	ROOT	_	_
5	me	I	PRON	PRP	_	6	nsubj	_	_
6	get	get	VERB	VB	_	4	ccomp	_	_
7	my	my	PRON	PRP$	_	8	poss	_	_
8	all	all	DET	PDT	_	10	predet	_	_
9	my	my	PRON	PRP$	_	10	poss	_	_
10	shit	shit	NOUN	NN	_	11	nsubj	_	_
11	done	do	VERB	VBN	_	6	ccomp	_	_
12	that	that	PRON	WDT	_	13	nsubj	_	_
13	s	s	VERB	VBZ	_	11	ccomp	_	_
14	it	it	PRON	PRP	_	13	attr	_	_
15	!	!	PUNCT	.	_	4	punct	_	_

# text = I dont be outside anyway
1	I	I	PRON	PRP	_	4	nsubj	_	_
2	do	do	AUX	VBP	_	4	aux	_	_
3	nt	not	PART	RB	_	4	neg	_	_
4	be	be	AUX	VB	_	0	ROOT	_	_
5	outside	outside	ADV	RB	_	4	advmod	_	_
6	anyway	anyway	ADV	RB	_	4	advmod	_	_"
1.24521e+18,I miss going out with Leo. CORONAVIRUS WE HAD PLANS i am also currently scared bc...,0,0,0,0,1,0,0,"# text = I miss going out with Leo.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	miss	miss	VERB	VBP	_	0	ROOT	_	_
3	going	go	VERB	VBG	_	2	xcomp	_	_
4	out	out	ADP	RP	_	3	prt	_	_
5	with	with	ADP	IN	_	3	prep	_	_
6	Leo	Leo	PROPN	NNP	_	5	pobj	_	_
7	.	.	PUNCT	.	_	2	punct	_	_

# text = CORONAVIRUS
1	CORONAVIRUS	CORONAVIRUS	PROPN	NNP	_	0	ROOT	_	_

# text = WE HAD PLANS i am also currently scared bc...
1	WE	we	PRON	PRP	_	2	nsubj	_	_
2	HAD	had	VERB	VBP	_	0	ROOT	_	_
3	PLANS	plan	NOUN	NNS	_	2	dobj	_	_
4	i	I	PRON	PRP	_	5	nsubj	_	_
5	am	be	AUX	VBP	_	8	auxpass	_	_
6	also	also	ADV	RB	_	5	advmod	_	_
7	currently	currently	ADV	RB	_	8	advmod	_	_
8	scared	scar	VERB	VBN	_	2	conj	_	_
9	bc	bc	PROPN	NNP	_	8	npadvmod	_	_
10	...	...	PUNCT	:	_	2	punct	_	_"
1.24521e+18,since and and i cant actually hang cause of corona were face timing instead so its like were hanging out <3,1,0,0,0,0,1,0,"# text = since and and i cant actually hang cause of corona were face timing instead so its like were hanging out <3
1	since	since	SCONJ	IN	_	12	prep	_	_
2	and	and	CCONJ	CC	_	1	pcomp	_	_
3	and	and	CCONJ	CC	_	8	cc	_	_
4	i	I	PRON	PRP	_	8	nsubj	_	_
5	ca	can	AUX	MD	_	8	aux	_	_
6	nt	not	PART	RB	_	8	neg	_	_
7	actually	actually	ADV	RB	_	8	advmod	_	_
8	hang	hang	VERB	VB	_	1	conj	_	_
9	cause	cause	NOUN	NN	_	8	dobj	_	_
10	of	of	ADP	IN	_	9	prep	_	_
11	corona	corona	PROPN	NNP	_	10	pobj	_	_
12	were	be	AUX	VBD	_	14	aux	_	_
13	face	face	NOUN	NN	_	12	attr	_	_
14	timing	time	VERB	VBG	_	0	ROOT	_	_
15	instead	instead	ADV	RB	_	14	advmod	_	_
16	so	so	ADV	RB	_	20	advmod	_	_
17	its	its	PRON	PRP$	_	18	poss	_	_
18	like	like	INTJ	UH	_	20	nsubj	_	_
19	were	be	AUX	VBD	_	20	aux	_	_
20	hanging	hang	VERB	VBG	_	14	advcl	_	_
21	out	out	ADP	RP	_	20	prt	_	_
22	<3	<3	X	ADD	_	14	punct	_	_"
1.24521e+18,haven't done my own nails in YEARS corona really tryna make me go out sad,0,0,0,0,0,1,0,"# text = haven't done my own nails in YEARS corona really tryna make me go out sad
1	have	have	AUX	VBP	_	3	aux	_	_
2	n't	not	PART	RB	_	3	neg	_	_
3	done	do	VERB	VBN	_	0	ROOT	_	_
4	my	my	PRON	PRP$	_	6	poss	_	_
5	own	own	ADJ	JJ	_	6	amod	_	_
6	nails	nail	NOUN	NNS	_	3	dobj	_	_
7	in	in	ADP	IN	_	3	prep	_	_
8	YEARS	YEARS	PROPN	NNP	_	9	compound	_	_
9	corona	corona	PROPN	NNP	_	7	pobj	_	_
10	really	really	ADV	RB	_	11	advmod	_	_
11	tryna	tryna	VERB	VBZ	_	3	conj	_	_
12	make	make	VERB	VB	_	3	conj	_	_
13	me	I	PRON	PRP	_	14	nsubj	_	_
14	go	go	VERB	VB	_	12	ccomp	_	_
15	out	out	ADP	RP	_	14	prt	_	_
16	sad	sad	ADJ	JJ	_	3	advmod	_	_"
1.24521e+18,My mommys family suppose to be having their family reunion in Turks this summer I hope corona doesnt cancel that too cause I wanna gooooo,1,0,0,0,1,1,0,"# text = My mommys family suppose to be having their family reunion in Turks this summer I hope corona doesnt cancel that too cause I wanna gooooo
1	My	my	PRON	PRP$	_	3	poss	_	_
2	mommys	mommys	PROPN	NNP	_	3	compound	_	_
3	family	family	NOUN	NN	_	4	nsubj	_	_
4	suppose	suppose	VERB	VBP	_	0	ROOT	_	_
5	to	to	PART	TO	_	7	aux	_	_
6	be	be	AUX	VB	_	7	aux	_	_
7	having	have	VERB	VBG	_	4	xcomp	_	_
8	their	their	PRON	PRP$	_	10	poss	_	_
9	family	family	NOUN	NN	_	10	compound	_	_
10	reunion	reunion	NOUN	NN	_	7	dobj	_	_
11	in	in	ADP	IN	_	10	prep	_	_
12	Turks	Turks	PROPN	NNP	_	11	pobj	_	_
13	this	this	DET	DT	_	14	det	_	_
14	summer	summer	NOUN	NN	_	16	npadvmod	_	_
15	I	I	PRON	PRP	_	16	nsubj	_	_
16	hope	hope	VERB	VBP	_	4	ccomp	_	_
17	corona	corona	PROPN	NNP	_	20	nsubj	_	_
18	does	do	AUX	VBZ	_	20	aux	_	_
19	nt	not	PART	RB	_	20	neg	_	_
20	cancel	cancel	VERB	VB	_	16	ccomp	_	_
21	that	that	SCONJ	IN	_	20	dobj	_	_
22	too	too	ADV	RB	_	20	advmod	_	_
23	cause	cause	SCONJ	IN	_	25	mark	_	_
24	I	I	PRON	PRP	_	25	nsubj	_	_
25	wanna	wanna	AUX	VBP	_	26	aux	_	_
26	gooooo	gooooo	VERB	VB	_	4	ccomp	_	_"
1.24521e+18,Back 2 school! For one day COVID19 notbetreuung twlz,0,0,0,0,0,1,0,"# text = Back 2 school!
1	Back	back	ADV	RB	_	2	advmod	_	_
2	2	2	NUM	CD	_	3	nummod	_	_
3	school	school	NOUN	NN	_	0	ROOT	_	_
4	!	!	PUNCT	.	_	3	punct	_	_

# text = For one day COVID19 notbetreuung twlz
1	For	for	ADP	IN	_	0	ROOT	_	_
2	one	one	NUM	CD	_	3	nummod	_	_
3	day	day	NOUN	NN	_	1	pobj	_	_
4	COVID19	covid19	NOUN	NN	_	1	dep	_	_
5	notbetreuung	notbetreuung	ADJ	JJ	_	6	amod	_	_
6	twlz	twlz	NOUN	NN	_	1	pobj	_	_"
1.24521e+18,"Saying a special prayer for all business owners, this Corona virus is really messing over us",0,1,1,0,0,0,0,"# text = Saying a special prayer for all business owners, this Corona virus is really messing over us
1	Saying	say	VERB	VBG	_	15	advcl	_	_
2	a	a	DET	DT	_	4	det	_	_
3	special	special	ADJ	JJ	_	4	amod	_	_
4	prayer	prayer	NOUN	NN	_	1	dobj	_	_
5	for	for	ADP	IN	_	4	prep	_	_
6	all	all	DET	DT	_	8	det	_	_
7	business	business	NOUN	NN	_	8	compound	_	_
8	owners	owner	NOUN	NNS	_	5	pobj	_	_
9	,	,	PUNCT	,	_	15	punct	_	_
10	this	this	DET	DT	_	12	det	_	_
11	Corona	Corona	PROPN	NNP	_	12	compound	_	_
12	virus	virus	NOUN	NN	_	15	nsubj	_	_
13	is	be	AUX	VBZ	_	15	aux	_	_
14	really	really	ADV	RB	_	15	advmod	_	_
15	messing	mess	VERB	VBG	_	0	ROOT	_	_
16	over	over	ADP	IN	_	15	prep	_	_
17	us	we	PRON	PRP	_	16	pobj	_	_"
1.24521e+18,"Stossel knows: free, voluntary action is always better. freedom COVID19 voluntaryis Coronavirustruth",1,1,0,0,0,0,0,"# text = Stossel knows: free, voluntary action is always better.
1	Stossel	Stossel	PROPN	NNP	_	2	nsubj	_	_
2	knows	know	VERB	VBZ	_	0	ROOT	_	_
3	:	:	PUNCT	:	_	2	punct	_	_
4	free	free	ADJ	JJ	_	7	amod	_	_
5	,	,	PUNCT	,	_	7	punct	_	_
6	voluntary	voluntary	ADJ	JJ	_	7	amod	_	_
7	action	action	NOUN	NN	_	8	nsubj	_	_
8	is	be	AUX	VBZ	_	2	ccomp	_	_
9	always	always	ADV	RB	_	8	advmod	_	_
10	better	well	ADJ	JJR	_	8	acomp	_	_
11	.	.	PUNCT	.	_	8	punct	_	_

# text = freedom COVID19
1	freedom	freedom	NOUN	NN	_	0	ROOT	_	_
2	COVID19	COVID19	PUNCT	NFP	_	1	punct	_	_

# text = voluntaryis Coronavirustruth
1	voluntaryis	voluntaryis	NOUN	NN	_	0	ROOT	_	_
2	Coronavirustruth	Coronavirustruth	PROPN	NNP	_	1	npadvmod	_	_"
1.24521e+18,ight no jokes about testing positive for corona on this april fools fr,0,0,0,1,1,0,1,"# text = ight no jokes about testing positive for corona on this april fools fr
1	ight	ight	VERB	VB	_	0	ROOT	_	_
2	no	no	DET	DT	_	3	det	_	_
3	jokes	joke	NOUN	NNS	_	12	nsubj	_	_
4	about	about	ADP	IN	_	3	prep	_	_
5	testing	test	VERB	VBG	_	4	pcomp	_	_
6	positive	positive	ADJ	JJ	_	5	acomp	_	_
7	for	for	ADP	IN	_	6	prep	_	_
8	corona	corona	NOUN	NN	_	7	pobj	_	_
9	on	on	ADP	IN	_	5	prep	_	_
10	this	this	DET	DT	_	11	det	_	_
11	april	april	PROPN	NNP	_	9	pobj	_	_
12	fools	fool	VERB	VBZ	_	1	ccomp	_	_
13	fr	fr	NOUN	NN	_	1	npadvmod	_	_"
1.24521e+18,jsksisks aaaaa i miss you too lepas corona ni hopefully kita jumpa uwu,0,0,0,0,0,1,0,"# text = jsksisks aaaaa i miss you too lepas corona ni hopefully kita jumpa uwu
1	jsksisks	jsksisk	NOUN	NNS	_	2	nsubj	_	_
2	aaaaa	aaaaa	VERB	VBP	_	0	ROOT	_	_
3	i	I	PRON	PRP	_	4	nsubj	_	_
4	miss	miss	VERB	VBP	_	2	ccomp	_	_
5	you	you	PRON	PRP	_	4	dobj	_	_
6	too	too	ADV	RB	_	7	advmod	_	_
7	lepas	lepa	VERB	VBZ	_	2	advcl	_	_
8	corona	corona	PROPN	NNP	_	7	dobj	_	_
9	ni	ni	PROPN	NNP	_	13	nmod	_	_
10	hopefully	hopefully	ADV	RB	_	13	advmod	_	_
11	kita	kita	PROPN	NNP	_	13	compound	_	_
12	jumpa	jumpa	PROPN	NNP	_	13	compound	_	_
13	uwu	uwu	PROPN	NNP	_	2	npadvmod	_	_"
1.24521e+18,Coronavirus: Nigeria able to test between 500 and 1000 a day NCDC,1,0,0,0,1,0,0,"# text = Coronavirus: Nigeria able to test between 500 and 1000 a day NCDC
1	Coronavirus	Coronavirus	PROPN	NNP	_	0	ROOT	_	_
2	:	:	PUNCT	:	_	1	punct	_	_
3	Nigeria	Nigeria	PROPN	NNP	_	4	nsubj	_	_
4	able	able	ADJ	JJ	_	1	amod	_	_
5	to	to	PART	TO	_	6	aux	_	_
6	test	test	VERB	VB	_	4	xcomp	_	_
7	between	between	ADP	IN	_	8	quantmod	_	_
8	500	500	NUM	CD	_	6	dobj	_	_
9	and	and	CCONJ	CC	_	8	cc	_	_
10	1000	1000	NUM	CD	_	8	conj	_	_
11	a	a	DET	DT	_	12	det	_	_
12	day	day	NOUN	NN	_	8	npadvmod	_	_
13	NCDC	NCDC	PROPN	NNP	_	4	npadvmod	_	_"
